15
mem   0:    6	   4	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem   1:    5	   2	   1	   3	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem   2:   10	   4	   0	   5	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem   3:    3	   2	   7	   3	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem   4:    1	   6	   0	   3	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem   5:    2	   3	   1	   3	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem   6:    4	   1	   8	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	
mem   7:    1	   1	   4	   5	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem   8:    6	   0	   4	   7	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem   9:    2	   4	   5	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  10:    7	   0	   2	   3	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  11:    6	   5	   2	   2	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  12:    9	   0	  13	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  13:    5	   5	   4	   5	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  14:    8	   3	   6	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  15:   10	   0	   6	   3	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  16:    6	   1	   0	   9	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  17:    2	   1	   3	   7	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  18:    0	   8	   4	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  19:    2	   9	   2	   7	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  20:    0	  10	   0	   6	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  21:    1	   5	   8	   2	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  22:    0	  10	   0	   6	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  23:    0	   6	   2	   7	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  24:    0	   4	  10	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  25:    2	   3	   3	   5	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  26:    1	   3	   4	   7	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
