15
mem   0:    3	   5	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem   1:    6	   1	   1	   2	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem   2:    7	   3	   0	   6	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem   3:    5	   4	   6	   5	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem   4:    3	   1	   0	   4	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem   5:    2	   1	   4	   7	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem   6:    3	   0	  12	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	
mem   7:    3	   1	   5	   4	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem   8:    6	   0	   6	   7	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem   9:   10	   4	   3	   3	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  10:    6	   0	   0	   4	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  11:    4	   4	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  12:    9	   0	   8	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  13:    3	   5	   3	   6	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  14:    5	   0	   2	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  15:    6	   1	   8	   3	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  16:    4	   2	   0	   9	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  17:    3	   2	   1	   8	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  18:    0	  12	   3	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  19:    3	  11	   3	   8	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  20:    0	   6	   0	   3	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  21:    2	   6	   6	   2	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  22:    0	  13	   0	   4	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  23:    2	   8	   5	   2	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  24:    0	   3	  17	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  25:    3	   3	   5	   4	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  26:    1	   4	   2	   6	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
