15
mem   0:    7	   5	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem   1:    8	   2	   1	   3	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem   2:    5	   4	   0	   4	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem   3:    6	   2	  10	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem   4:    1	   5	   2	   9	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem   5:    2	   2	   3	   4	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem   6:    9	   0	   4	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	
mem   7:    2	   0	   7	   4	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem   8:    8	   0	   2	   6	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem   9:    4	   5	   5	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  10:   11	   0	   1	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  11:    4	   6	   1	   5	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  12:   10	   0	  10	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  13:    0	   1	   5	   3	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  14:    3	   0	   3	   3	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  15:    5	   3	   7	   5	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  16:    8	   1	   0	  12	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  17:    2	   2	   2	   5	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  18:    0	   7	   3	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  19:    2	  10	   3	   6	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  20:    0	  12	   0	   6	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	
mem  21:    0	   9	   4	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  22:    0	   7	   0	   4	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  23:    0	   9	   3	  10	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  24:    0	   2	  12	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  25:    0	   3	   6	   3	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  26:    2	   3	   5	   4	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
