15
mem   0:    6	   3	   7	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem   1:    5	   5	   2	   3	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem   2:    8	   1	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem   3:    5	   3	   5	   3	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem   4:    1	   5	   1	   6	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem   5:    3	   3	   1	   2	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem   6:    6	   0	   9	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	
mem   7:    3	   0	   4	   3	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem   8:    5	   0	   4	  11	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem   9:    5	   3	   7	   2	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  10:    9	   0	   1	   8	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  11:    4	   6	   2	   2	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  12:    5	   0	   4	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  13:    5	   3	   3	   5	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  14:    7	   1	   4	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  15:    7	   3	   7	   5	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  16:    7	   1	   0	  10	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  17:    3	   1	   5	   4	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  18:    0	  18	   5	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  19:    2	   9	   1	   5	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  20:    0	  11	   1	   2	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  21:    2	   6	  12	   2	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  22:    0	   9	   0	   7	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  23:    0	   2	   2	   2	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  24:    0	   0	   9	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  25:    1	   4	   2	   7	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  26:    0	   3	   2	  10	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
