15
mem   0:    7	   3	   1	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem   1:    2	   2	   4	   5	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem   2:    6	   7	   0	   6	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem   3:    6	   3	  11	   3	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem   4:    5	   2	   1	   3	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem   5:    5	   1	   1	   8	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem   6:    5	   0	   9	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	
mem   7:    4	   0	   8	   7	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem   8:    8	   0	   2	   5	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem   9:    5	   6	   6	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  10:    4	   0	   0	   2	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  11:    0	   2	   2	   4	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  12:   11	   0	   7	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  13:    6	   3	   3	   6	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  14:    2	   1	   4	   2	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  15:    9	   1	   4	   3	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  16:    4	   1	   0	   7	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  17:    3	   1	   3	   8	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  18:    0	  12	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  19:    2	   9	   1	   4	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  20:    0	  16	   0	   6	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	
mem  21:    2	   5	   7	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  22:    0	   7	   0	   2	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  23:    1	   9	   4	   5	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  24:    0	   2	  13	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  25:    2	   4	   4	   2	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  26:    0	   3	   4	   8	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
