15
mem   0:    6	   3	   2	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem   1:    2	   1	   1	   6	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem   2:    4	   4	   0	   5	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem   3:    7	   2	   4	   2	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem   4:    0	   3	   1	   5	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem   5:    6	   1	   6	   4	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem   6:    5	   0	   8	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	
mem   7:    3	   1	   4	   9	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem   8:    4	   0	   6	   4	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem   9:    7	   5	   6	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  10:    6	   0	   1	   3	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  11:    6	   4	   2	   3	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  12:    9	   0	  10	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  13:   11	   3	   3	   5	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  14:    3	   2	   5	   2	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  15:    4	   1	   4	   3	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  16:    4	   1	   0	   6	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  17:    4	   2	   4	   5	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  18:    0	  15	   5	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  19:    1	   8	   1	   4	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  20:    0	  20	   1	   4	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  21:    3	   5	   5	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  22:    0	   6	   0	   5	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  23:    3	   6	   5	   8	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  24:    0	   1	  10	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  25:    2	   4	   3	   7	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  26:    0	   2	   2	   7	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
