15
mem   0:    2	   5	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem   1:    7	   3	   2	   3	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem   2:    5	   1	   1	   4	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem   3:    7	   1	   6	   2	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem   4:    1	   3	   3	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem   5:    2	   2	   2	   5	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem   6:    6	   0	   9	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	
mem   7:    7	   0	   7	   5	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem   8:    6	   0	   2	   8	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem   9:    5	   3	   7	   2	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  10:    8	   0	   0	   9	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  11:    1	   3	   1	   3	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  12:    6	   0	  10	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  13:    6	   2	   1	   7	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  14:    5	   2	   7	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  15:   10	   2	   2	   3	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  16:    8	   1	   0	   6	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  17:    3	   0	   1	   4	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  18:    0	  11	   5	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  19:    0	   8	   2	   3	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  20:    0	  18	   0	   2	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  21:    1	   8	   7	   2	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  22:    0	  10	   0	   8	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  23:    0	   6	   3	   9	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  24:    1	   5	  15	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  25:    3	   4	   2	   8	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  26:    0	   2	   4	   5	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
