15
mem   0:    8	   3	   3	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem   1:    3	   5	   3	   5	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem   2:    6	   3	   0	   4	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem   3:    3	   3	   8	   2	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem   4:    1	   5	   0	   3	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem   5:    1	   1	   2	   4	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem   6:    6	   0	   9	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	
mem   7:    6	   1	   4	   4	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem   8:    5	   0	   3	   7	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem   9:    5	   4	   6	   3	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  10:    7	   0	   1	   3	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  11:    6	   3	   2	   3	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  12:    5	   0	  10	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  13:    5	   0	   5	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  14:    5	   2	   6	   2	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  15:   10	   3	   2	   2	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  16:    6	   0	   0	   6	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  17:    6	   2	   4	   7	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  18:    0	  15	   4	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  19:    0	   9	   1	   5	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  20:    0	  10	   0	   6	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	
mem  21:    1	   4	   4	   6	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  22:    0	  12	   0	   6	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  23:    4	   5	   2	   4	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  24:    0	   1	  11	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  25:    1	   5	   3	   4	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  26:    0	   4	   6	  11	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
