15
mem   0:   10	   3	   2	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem   1:    6	   6	   1	   5	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem   2:    6	   4	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem   3:    4	   0	   6	   5	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem   4:    2	   5	   1	   5	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem   5:    6	   5	   2	   2	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem   6:    5	   0	   8	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	
mem   7:    4	   0	   3	   3	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem   8:    4	   0	   2	   8	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem   9:    4	   5	   6	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  10:    5	   0	   1	   4	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  11:    2	   6	   1	   7	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  12:   10	   0	  14	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  13:    4	   5	   5	   3	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  14:    5	   0	   9	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  15:   12	   0	   6	   2	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  16:    4	   1	   0	   7	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  17:    4	   1	   6	   7	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  18:    0	  11	   3	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  19:    1	   8	   0	   8	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  20:    0	   9	   0	   5	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	
mem  21:    0	   6	   7	   4	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  22:    0	  12	   0	   5	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  23:    1	   4	   0	   7	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  24:    0	   1	  13	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  25:    0	   7	   0	   5	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  26:    1	   1	   2	   6	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
