15
mem   0:    2	   2	   3	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem   1:    4	   3	   3	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem   2:    7	   5	   1	   4	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem   3:   10	   1	   3	   2	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem   4:    3	   3	   0	   7	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem   5:    7	   3	   0	   4	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem   6:    5	   0	   9	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	
mem   7:    6	   0	   2	   6	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem   8:    6	   0	   4	   4	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem   9:    3	   1	   3	   2	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  10:    4	   0	   1	   6	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  11:    5	   3	   0	   2	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  12:   13	   0	   7	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  13:    3	   2	   5	   4	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  14:    3	   1	   4	   2	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  15:    3	   2	  10	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  16:    5	   0	   0	   6	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  17:    4	   0	   6	   7	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  18:    0	  13	   3	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  19:    1	  11	   2	   5	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  20:    0	  16	   0	   4	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  21:    3	   6	   6	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  22:    0	  11	   0	   7	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  23:    1	   4	   1	   7	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  24:    0	   1	  15	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  25:    2	   4	   6	   6	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  26:    0	   7	   6	  13	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
