15
mem   0:    5	   5	   3	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem   1:    7	   2	   2	   5	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem   2:    6	   2	   1	   4	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem   3:    8	   3	   8	   4	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem   4:    3	   7	   1	   3	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem   5:    4	   2	   5	   6	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem   6:    6	   0	   8	   1	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	
mem   7:    4	   2	   2	   5	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem   8:    8	   0	   2	   2	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem   9:    9	   4	   5	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  10:    4	   0	   3	   5	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  11:    2	   5	   2	   3	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  12:    6	   0	   7	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  13:    3	   3	   3	   5	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  14:    3	   1	   3	   2	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  15:    3	   1	   6	   3	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  16:    9	   0	   0	   7	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  17:    6	   2	   5	   5	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  18:    0	  11	   5	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  19:    0	   8	   2	   2	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  20:    0	  10	   0	   3	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  21:    3	   6	   7	   3	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  22:    0	  16	   0	  10	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  23:    1	   2	   2	   5	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  24:    0	   2	  13	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  25:    0	   3	   3	   7	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  26:    0	   3	   1	   8	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
