15
mem   0:    5	   2	   3	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem   1:    6	   5	   4	   3	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem   2:    3	   1	   0	   6	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem   3:    4	   1	  15	   3	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem   4:    0	   1	   1	   4	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem   5:    8	   2	   6	   7	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem   6:    3	   0	   9	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	
mem   7:    2	   0	   2	   8	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem   8:    6	   0	   5	   5	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem   9:    3	   3	   4	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  10:    4	   0	   0	   3	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  11:    5	   5	   0	   2	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  12:    8	   0	   9	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  13:    7	   5	   2	   4	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  14:    7	   1	   2	   2	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  15:    5	   1	   7	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  16:    9	   2	   0	   5	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  17:    3	   1	   2	   4	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  18:    0	  14	   3	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  19:    3	   8	   1	   6	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  20:    0	  12	   0	   7	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  21:    2	   9	   9	   5	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  22:    0	  11	   1	   4	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  23:    3	   7	   1	   3	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  24:    0	   2	  10	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  25:    3	   4	   2	   7	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  26:    0	   3	   2	  10	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
