15
mem   0:    4	   5	   2	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem   1:    5	   3	   3	   5	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem   2:    2	   1	   0	   5	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem   3:    6	   2	   5	   2	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem   4:    3	   1	   0	   5	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem   5:    2	   2	   2	   3	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem   6:    4	   0	  11	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	
mem   7:    5	   2	   4	   7	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem   8:    2	   0	   7	   5	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem   9:    4	   7	   5	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  10:    8	   0	   3	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  11:    6	   2	   0	   7	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  12:    7	   0	   8	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  13:    5	   5	   1	   7	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  14:    7	   1	   6	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  15:    9	   0	   6	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  16:    8	   1	   0	   5	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  17:    3	   1	   4	   5	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  18:    0	  11	   3	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  19:    1	   5	   0	   5	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  20:    0	  16	   0	   3	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  21:    3	   9	   7	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  22:    0	   9	   0	  10	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  23:    3	   7	   0	   8	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  24:    0	   3	  10	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  25:    1	   4	   7	   5	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  26:    1	   3	   6	   9	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
