15
mem   0:   11	   0	   2	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem   1:   13	   0	   1	   4	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem   2:   20	   4	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem   3:    9	   3	  17	   2	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem   4:    1	   1	   0	   2	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem   5:    8	   2	   1	   3	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem   6:    5	   0	  10	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	
mem   7:    6	   0	  12	   9	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem   8:    1	   0	   2	  10	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem   9:    7	   6	   1	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  10:    5	   0	   0	   2	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  11:   13	   0	   0	   3	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  12:   12	   0	  10	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  13:   13	   0	   3	   2	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  14:    8	   0	   4	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  15:   11	   1	   9	   2	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  16:    7	   0	   0	   7	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  17:    7	   1	   1	   2	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  18:    0	  12	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  19:    4	   8	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  20:  -70	  49	   2	  18	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	
mem  21:    1	   4	  13	   3	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  22:    0	   4	   0	   8	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  23:    6	   2	   1	   5	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  24:    0	   0	   7	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  25:    1	   3	   2	  10	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
mem  26:    0	   0	   1	   4	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
